category,part_number,description,price,currency,stock,date,fetched_at,source
sensor,SEN18845A,ON Semi 100k SOIC-8 Sensor,67.1573,USD,7260,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED96658E,Samsung 1N4148 0603 Led,18.5656,USD,43778,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS59164B,Samsung 2N3904 DIP-8 Fuse,61.3941,USD,24377,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND27012H,TE Connectivity LM358 QFN-32 Inductor,67.6559,USD,3642,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL72526B,TE Connectivity 100k SOT-23 Relay,49.5304,USD,19330,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN99121F,NXP 1k 0805 Sensor,21.8437,USD,31195,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO11532H,TDK 220uF 0603 Diode,43.9465,USD,23367,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL52083A,Samsung 220uF SOT-23 Relay,8.5364,USD,16341,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED41964H,NXP 220uF 0805 Led,23.0179,USD,36020,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO81206C,TDK 1N4148 SOT-23 Diode,67.7301,USD,13369,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL31492B,Vishay 100nF DIP-8 Relay,43.5144,USD,28150,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES60329B,NXP 10uF DIP-8 Resistor,31.0164,USD,42076,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN71263H,Samsung 100k TO-220 Sensor,18.4893,USD,19393,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI97974B,Texas Instruments 100k 0603 Switch,19.7138,USD,11190,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN82347D,TE Connectivity 100k SOIC-8 Sensor,4.1473,USD,16688,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP72056E,Samsung 1N4148 SOIC-8 Capacitor,61.1618,USD,40078,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN28171A,Infineon 1N4148 1206 Sensor,3.9777,USD,28909,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND35862G,Murata 1k QFN-32 Inductor,51.1784,USD,29512,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA81154H,Vishay LM358 TO-220 Transistor,19.711,USD,36369,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN73495B,Murata 100nF DIP-8 Sensor,43.8907,USD,12080,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA93540D,Murata 10uF QFN-32 Transistor,53.8312,USD,11832,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS35015H,ON Semi 220uF TO-220 Fuse,54.7466,USD,5781,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN72983G,ON Semi LM358 QFN-32 Sensor,29.0682,USD,5032,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES55320D,STMicro 220uF TO-220 Resistor,31.9865,USD,34853,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY63771H,Infineon 220uF 0805 Crystal,24.0417,USD,11535,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO59920G,Vishay 100k 0603 Diode,7.1088,USD,22984,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO44811H,STMicro 1k DIP-8 Diode,15.0001,USD,1434,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI25282C,Texas Instruments 220uF 0603 Switch,51.455,USD,5692,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES68709A,Panasonic 220uF SOIC-8 Resistor,57.8457,USD,14524,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO88111F,ON Semi LM358 TO-220 Diode,10.8352,USD,23283,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES22465F,ON Semi 220uF 0603 Resistor,37.8437,USD,22921,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA92455A,TE Connectivity 1k 1206 Transistor,30.7274,USD,9158,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY39607D,STMicro 2N3904 1206 Crystal,8.5077,USD,39411,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN99906D,TE Connectivity 220uF DIP-8 Sensor,23.9564,USD,25991,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC95208E,TE Connectivity 100nF 0805 Ic,6.7428,USD,31120,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA23659C,TDK 10uF DIP-8 Transistor,58.226,USD,14297,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND94574G,TDK LM358 SOIC-8 Inductor,25.6583,USD,3925,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY49385B,NXP 100k SOT-23 Crystal,47.5984,USD,27329,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED85220H,Panasonic 220uF DIP-8 Led,28.4175,USD,338,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP21116H,Vishay 2N3904 QFN-32 Capacitor,40.9484,USD,9550,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON11141F,TE Connectivity 100k DIP-8 Connector,26.4397,USD,777,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY88730F,Murata 1N4148 0805 Crystal,48.8374,USD,7735,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP83215C,NXP LM358 SOIC-8 Capacitor,13.7881,USD,20445,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL61997C,TDK 10k QFN-32 Relay,39.4055,USD,6793,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI67843D,Panasonic 220uF TO-220 Switch,62.6768,USD,6759,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA35019B,TE Connectivity 10k DIP-8 Transistor,60.6465,USD,40073,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI92270F,TE Connectivity 220uF TO-220 Switch,5.8675,USD,21756,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY77306F,Murata LM358 0805 Crystal,44.7524,USD,981,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS53788G,Vishay 2N3904 1206 Fuse,66.5781,USD,2373,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED32857E,ON Semi 2N3904 QFN-32 Led,15.3959,USD,35025,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND36597C,NXP 1k 0805 Inductor,61.5429,USD,20686,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI20275E,Murata 10uF TO-220 Switch,62.5204,USD,44248,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC24752A,Texas Instruments 2N3904 TO-220 Ic,2.4023,USD,30136,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY63981G,TE Connectivity 10uF DIP-8 Crystal,1.9696,USD,7900,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL89972C,TE Connectivity 100nF QFN-32 Relay,24.2173,USD,36843,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND27430F,Panasonic 10uF SOIC-8 Inductor,64.86,USD,5770,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY52405A,Murata 100nF 0805 Crystal,41.1651,USD,20474,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP77770H,Texas Instruments 10uF 0805 Capacitor,29.8052,USD,26017,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO24281H,Texas Instruments 1k 0805 Diode,48.2698,USD,27561,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL79996H,TDK 10uF SOT-23 Relay,60.2793,USD,2540,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND41315H,Vishay LM358 TO-220 Inductor,63.4225,USD,44093,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA47742H,TDK 100k 0805 Transistor,33.4994,USD,34642,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO82082A,ON Semi 100nF 0603 Diode,45.1369,USD,30779,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA24734B,TE Connectivity 220uF SOIC-8 Transistor,30.2247,USD,667,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON74933B,Panasonic 1N4148 1206 Connector,65.6732,USD,26136,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC65726E,Vishay LM358 SOT-23 Ic,65.2545,USD,8219,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS73395H,NXP LM358 SOT-23 Fuse,6.7433,USD,4934,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL49137E,TE Connectivity 220uF SOT-23 Relay,15.9647,USD,11706,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS81648E,STMicro 1k 0805 Fuse,62.9852,USD,44835,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI61881G,Samsung 10uF SOIC-8 Switch,48.6778,USD,25757,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND96529F,Murata 1k 0603 Inductor,63.6079,USD,12258,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED43198C,Infineon 2N3904 0603 Led,65.6336,USD,21853,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA40579B,TE Connectivity 10uF SOIC-8 Transistor,66.9435,USD,13053,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP32876G,Vishay 2N3904 1206 Capacitor,44.623,USD,2142,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC73196A,NXP 100k TO-220 Ic,45.2131,USD,34514,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS41019A,TE Connectivity 10uF SOT-23 Fuse,3.9734,USD,7158,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED19464E,TE Connectivity 2N3904 SOT-23 Led,19.7047,USD,44955,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES59382D,STMicro 10k 1206 Resistor,42.405,USD,40649,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP51121H,TE Connectivity 220uF 1206 Capacitor,24.8268,USD,36942,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL18640F,Samsung LM358 SOIC-8 Relay,32.2319,USD,17054,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC59875A,Murata 100k QFN-32 Ic,55.9242,USD,1522,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND24214C,Samsung 100k 0805 Inductor,7.9758,USD,7676,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND13303E,Panasonic 1N4148 DIP-8 Inductor,10.009,USD,41614,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA94925F,Vishay 100nF 0603 Transistor,14.3359,USD,19766,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA16627A,Vishay LM358 QFN-32 Transistor,52.3819,USD,24844,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES62056G,Murata 2N3904 1206 Resistor,53.1765,USD,44472,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP65536B,Vishay 100k SOIC-8 Capacitor,1.466,USD,4683,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES88347E,TE Connectivity LM358 0805 Resistor,7.4396,USD,13567,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY47648B,Texas Instruments 220uF TO-220 Crystal,5.3468,USD,743,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC35642F,STMicro 100nF TO-220 Ic,12.9831,USD,42327,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC59182H,Panasonic 100nF DIP-8 Ic,37.2351,USD,6510,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI96361D,Vishay 10k 0603 Switch,34.6104,USD,41440,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA40119B,TDK 1k SOIC-8 Transistor,26.712,USD,36748,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS93348A,Murata 100k 1206 Fuse,27.4158,USD,3884,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES26239G,TE Connectivity 100nF 1206 Resistor,37.864,USD,41846,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES45518B,Vishay 2N3904 0603 Resistor,49.9104,USD,30608,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA18179B,Infineon 10uF 0805 Transistor,16.0374,USD,24088,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI88555F,Vishay 220uF SOT-23 Switch,23.0347,USD,16726,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES71620G,NXP 10k 1206 Resistor,50.9481,USD,6668,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS58517C,Texas Instruments 1N4148 0805 Fuse,25.5018,USD,15367,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS82766G,Samsung 2N3904 SOIC-8 Fuse,17.1912,USD,11151,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA82804D,TE Connectivity 100k QFN-32 Transistor,44.603,USD,8894,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES82933F,NXP 10uF TO-220 Resistor,50.8008,USD,43247,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN44511D,TDK 2N3904 TO-220 Sensor,29.3413,USD,44880,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC10442E,Vishay 10k QFN-32 Ic,49.8029,USD,185,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY48393B,STMicro LM358 0805 Crystal,59.0015,USD,38997,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP12534G,ON Semi LM358 DIP-8 Capacitor,51.0246,USD,8351,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON30631E,Infineon 10k QFN-32 Connector,40.5013,USD,18787,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY32611E,ON Semi 2N3904 SOT-23 Crystal,55.6032,USD,6788,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND74903F,Samsung 100nF DIP-8 Inductor,6.0321,USD,42779,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO69660E,STMicro 1k DIP-8 Diode,14.4916,USD,33972,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA81311A,Texas Instruments 10k 1206 Transistor,59.9746,USD,33391,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN53770E,STMicro 1N4148 SOIC-8 Sensor,18.8959,USD,12485,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY51435D,Infineon 10uF 0805 Crystal,36.5012,USD,40624,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP76804A,Panasonic 100k 0805 Capacitor,0.4679,USD,14460,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES67699A,ON Semi 100k 0603 Resistor,14.3596,USD,27869,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES10827E,Vishay 10uF QFN-32 Resistor,22.9424,USD,37435,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP61442C,Samsung LM358 1206 Capacitor,62.3764,USD,21367,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO19979D,Murata 10uF 0805 Diode,8.9621,USD,11382,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL83490A,ON Semi 100k 0603 Relay,26.6783,USD,10942,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI88960F,ON Semi 220uF SOT-23 Switch,2.8477,USD,2201,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON95741H,Panasonic LM358 QFN-32 Connector,46.356,USD,30069,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY85920D,Texas Instruments 1N4148 TO-220 Crystal,63.6534,USD,17478,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA25780G,Texas Instruments 2N3904 DIP-8 Transistor,54.8172,USD,11621,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES11978B,Panasonic 10k 0603 Resistor,17.8268,USD,43985,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY64398B,TDK 2N3904 SOT-23 Crystal,18.152,USD,42284,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL86680E,TE Connectivity 100nF TO-220 Relay,2.3071,USD,19513,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN85843H,NXP 10uF 0603 Sensor,8.2812,USD,25807,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN25468E,TE Connectivity 220uF DIP-8 Sensor,42.2189,USD,27125,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA56568F,Panasonic 10k 1206 Transistor,14.4892,USD,20816,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI32564G,TDK LM358 DIP-8 Switch,57.2999,USD,3485,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND91897H,NXP 100k SOT-23 Inductor,17.9625,USD,6933,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI36808E,TDK 100nF TO-220 Switch,53.0989,USD,16561,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA34449C,Samsung 100nF 0603 Transistor,54.7064,USD,9521,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP22102B,Murata 10k TO-220 Capacitor,42.1615,USD,30421,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND67895E,Vishay LM358 0805 Inductor,21.7858,USD,43036,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN63776B,TDK 2N3904 0603 Sensor,43.8954,USD,32045,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO31272C,Murata 100nF QFN-32 Diode,42.3103,USD,12711,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI91647H,TE Connectivity 10uF SOIC-8 Switch,18.0525,USD,6098,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON89692F,Panasonic 220uF QFN-32 Connector,33.9876,USD,27675,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES84483A,Vishay 100k 0603 Resistor,53.1827,USD,5734,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN60858C,Vishay LM358 SOIC-8 Sensor,43.9591,USD,26183,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA88377H,STMicro 2N3904 QFN-32 Transistor,28.0085,USD,8887,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI74925A,TDK LM358 DIP-8 Switch,46.2899,USD,41006,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI19993E,STMicro 10uF DIP-8 Switch,7.3116,USD,15845,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON88926C,Panasonic 100nF 0603 Connector,30.5712,USD,41994,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND76443A,Texas Instruments 100k 0603 Inductor,29.4211,USD,37587,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO50087C,NXP 2N3904 0603 Diode,20.4392,USD,42428,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL89191A,STMicro 10k 0603 Relay,52.3749,USD,5748,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN94135C,ON Semi 10uF 1206 Sensor,34.3421,USD,25205,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS95394B,TE Connectivity 1N4148 0805 Fuse,3.0817,USD,44868,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY91052B,Samsung 10k SOT-23 Crystal,27.8157,USD,36120,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND62031C,Vishay 2N3904 1206 Inductor,10.6795,USD,40128,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND82388G,Vishay 10uF SOT-23 Inductor,16.3753,USD,30350,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY29766B,TE Connectivity 10k 0603 Crystal,56.7146,USD,24578,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND86390F,TE Connectivity 1k TO-220 Inductor,52.6528,USD,37952,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA68052H,STMicro 220uF SOIC-8 Transistor,66.2101,USD,22430,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES93364D,Samsung LM358 0603 Resistor,61.4875,USD,9528,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC98390B,Samsung LM358 DIP-8 Ic,4.3437,USD,2615,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI90795A,Murata 100nF 0603 Switch,26.5207,USD,40103,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND97070E,NXP LM358 0603 Inductor,40.5173,USD,2131,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP41586E,Samsung 10uF TO-220 Capacitor,20.2446,USD,42825,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC89718F,Vishay LM358 1206 Ic,9.3029,USD,34236,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS18296D,NXP 220uF 0603 Fuse,42.1018,USD,40906,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI35430G,ON Semi 1k 0603 Switch,2.7827,USD,21283,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA91109F,Vishay LM358 SOT-23 Transistor,26.1429,USD,16917,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP31190E,TDK 2N3904 0805 Capacitor,41.0791,USD,26241,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON39205F,Texas Instruments 100k 1206 Connector,5.3293,USD,42366,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO33270C,Murata 1k 1206 Diode,5.0383,USD,11106,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI69228H,STMicro 1k SOT-23 Switch,0.4247,USD,11772,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES21258H,Panasonic LM358 0805 Resistor,16.6031,USD,20009,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED34473F,Texas Instruments 100k 0805 Led,0.4084,USD,7985,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES54816B,Murata LM358 TO-220 Resistor,61.8539,USD,13222,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS48601G,STMicro 10uF 0805 Fuse,63.1004,USD,16715,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL90691D,TE Connectivity 100k 0805 Relay,9.1721,USD,12906,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP83938E,Samsung 220uF QFN-32 Capacitor,2.5788,USD,35335,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN94473H,NXP 100k DIP-8 Sensor,4.9413,USD,16214,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA32159B,STMicro 220uF 0805 Transistor,45.7406,USD,17708,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI13572E,Panasonic 10k 0805 Switch,32.2179,USD,16568,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY26393B,Panasonic 1N4148 SOT-23 Crystal,3.7684,USD,21236,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
